Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2004,Suzuki,Verona,EX,Sedan,automatic,kl5vm52l04b097697,az,19,59409,burgundy,gray,myrddin fleet services,1675,3000,Tue Dec 30 2014 00:00:00 GMT-0800 (PST)
2004,Suzuki,Forenza,LX,Sedan,automatic,kl5jj52z84k007501,fl,21,98062,beige,gray,al hendrickson toyota,1075,1100,Tue Dec 30 2014 17:00:00 GMT-0800 (PST)
2004,Suzuki,Verona,EX,Sedan,automatic,kl5vm52l44b097654,ca,33,83094,gold,tan,billion dodge chrysler jeep,1500,2000,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
1999,Suzuki,Grand Vitara,JLX,SUV,automatic,js3td62v8x4113678,pa,2,127865,green,gray,purple heart,1100,1250,Tue Dec 30 2014 13:01:00 GMT-0800 (PST)
2012,Suzuki,SX4,Base,Sedan,automatic,js2yb5a3xc6307413,oh,37,27093,—,black,wells fargo dealer services,8525,9700,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
2011,Suzuki,SX4,LE,Sedan,automatic,js2yc5a25b6304907,mo,29,51548,red,black,santander consumer,5325,6500,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2010,Suzuki,Kizashi,GTS,Sedan,automatic,js2re9a56a6100339,tx,22,96748,black,black,santander consumer,5775,4600,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
2008,Suzuki,Grand Vitara,Base,SUV,automatic,js3td941384102312,md,19,72048,silver,black,amber auto,6325,4400,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2008,Suzuki,XL7,Premium,SUV,automatic,2s3db217486100657,ne,29,95558,silver,gray,mid city mcandrew motors,4200,3800,Thu Jan 08 2015 12:15:00 GMT-0800 (PST)
2008,Suzuki,SX4,Sport,Sedan,automatic,js2yc415785105358,tx,29,86880,black,black,bmw of arlington,2775,3600,Thu Jan 08 2015 11:00:00 GMT-0800 (PST)
2007,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56zx7k594080,ca,35,39822,silver,gray,valley kia,2225,2400,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2006,Suzuki,Grand Vitara,Luxury,SUV,automatic,js3td947x64102244,ca,34,112288,silver,black,will tiesiera ford mercury,4325,4100,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
2006,Suzuki,Aerio,Base,Sedan,automatic,js2ra61s465300536,tx,2,141226,black,black,titlemax/windcrest tx1,900,1200,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
2005,Suzuki,Forenza,LX,Sedan,automatic,kl5jj56z85k129173,pr,17,135809,beige,gray,pr auto loans llc,525,400,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
2005,Suzuki,XL-7,LX,SUV,automatic,js3ty92v754107261,pr,24,122556,white,tan,select remarketing group llc/anderson financial,2200,3000,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2011,Suzuki,SX4,LE,Sedan,automatic,js2yc5a23b6304663,nc,35,46366,white,tan,chrysler capital,5325,5600,Mon Jan 05 2015 01:30:00 GMT-0800 (PST)
