Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2014,Subaru,Legacy,2.5i Limited PZEV,sedan,automatic,4s3bmbl65e3035650,nj,36,20245,blue,black,subaru of america,21100,22700,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Impreza,2.0i PZEV,sedan,automatic,jf1gjaa6xeh006567,nj,38,7643,green,beige,subaru of america,16550,18400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Impreza,2.0i Premium PZEV,Sedan,automatic,jf1gjad65eh018332,nj,38,9380,white,beige,subaru of america,17300,19000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Premium PZEV,suv,manual,jf2sjacc3eg447035,nj,48,13428,silver,gray,subaru of america,22500,19200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
1998,Subaru,Legacy,Outback,wagon,manual,4s3bg6856w6651596,nc,19,191697,white,gray,crossroads nissan of hickory inc,1025,1100,Mon Jun 15 2015 02:00:00 GMT-0700 (PDT)
2014,Subaru,Impreza,2.0i Sport Limited PZEV,hatchback,automatic,jf1gpar61e8237411,ca,44,8650,white,beige,prestige auto wholesale inc,21300,20500,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbcc7e3287676,nj,46,14322,white,tan,subaru of america,23300,24000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Premium PZEV,suv,automatic,jf2sjaec8eh548319,nj,48,12324,silver,gray,subaru of america,22600,24200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.0XT Touring,suv,automatic,jf2sjgpc9eh539726,nv,45,20901,blue,black,michael hohl subaru,27000,27250,Fri Jun 19 2015 05:00:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Limited PZEV,suv,automatic,jf2sjahc7eh516585,nj,49,4869,green,gray,subaru financial services,24400,26200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Premium PZEV,suv,automatic,jf2sjadc5eh515909,nj,48,12378,red,gray,subaru financial services,22600,24000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Impreza WRX,Premium,sedan,manual,jf1gv7f67eg013692,nj,5,5482,blue,black,subaru of america,26200,24400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
