Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2011,Buick,LaCrosse,CXL,Sedan,automatic,1g4gc5ed5bf299057,nc,25,87666,blue,tan,lease plan usa,11450,10900,Tue Mar 03 2015 01:15:00 GMT-0800 (PST)
2011,Buick,Regal,CXL,Sedan,automatic,w04gr5ec1b1044312,fl,48,24891,silver,beige,tdaf remarketing,12400,14600,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2012,Buick,Enclave,Premium Group,SUV,automatic,5gakrded9cj244246,tn,45,46993,brown,tan,wholesale inc # 2,25500,28000,Wed Feb 18 2015 02:30:00 GMT-0800 (PST)
2012,Buick,Regal,Base,Sedan,automatic,2g4gr5ek2c9139645,tx,36,46018,blue,black,lawler motor sports inc,12600,12800,Wed Feb 18 2015 02:20:00 GMT-0800 (PST)
2014,Buick,Verano,Convenience Group,Sedan,automatic,1g4pr5skxe4176632,in,2,24261,black,gray,enterprise vehicle exchange / tra / rental / tulsa,15000,10300,Wed Feb 18 2015 04:59:00 GMT-0800 (PST)
2014,Buick,Verano,Convenience Group,Sedan,automatic,1g4pr5sk3e4151314,ca,41,37057,black,gray,avis corporation,14150,14700,Thu Feb 19 2015 03:30:00 GMT-0800 (PST)
2014,Buick,Encore,Convenience,SUV,automatic,kl4cjfsb6eb695456,va,37,15102,burgundy,black,enterprise veh exchange/rental,20300,19900,Thu Feb 19 2015 01:20:00 GMT-0800 (PST)
2010,Buick,LaCrosse,CXL,Sedan,automatic,1g4gc5eg8af121426,md,36,109838,blue,tan,kar motors inc,9775,10200,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2013,Buick,Regal,Premium 2 Turbo,Sedan,automatic,2g4gt5gv4d9189201,pa,37,24683,gold,beige,fiserv/usb dealer services northstar exchange,16550,17600,Fri Feb 20 2015 09:00:00 GMT-0800 (PST)
2002,Buick,LeSabre,Limited,Sedan,automatic,1g4hr54k82u240342,sc,35,84717,blue,gray,hendrick hyundai,3000,3800,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
2002,Buick,LeSabre,Custom,Sedan,automatic,1g4hp54kx24107247,fl,19,200257,white,beige,autonation toyota fort myers,1075,1100,Tue Feb 17 2015 10:00:00 GMT-0800 (PST)
2003,Buick,Century,Base,Sedan,automatic,2g4ws52j831279466,nj,31,102986,gold,tan,burns kull inc,2200,3100,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
2003,Buick,Century,Base,Sedan,automatic,2g4ws52j131169987,va,19,219339,gray,gray,jm & lf inc,300,700,Thu Mar 05 2015 01:20:00 GMT-0800 (PST)
2005,Buick,Century,Standard,Sedan,automatic,2g4ws52j751112857,oh,25,136613,red,gray,cnac corporate office/columbus,2250,2250,Tue Feb 17 2015 04:00:00 GMT-0800 (PST)
2006,Buick,LaCrosse,CX,Sedan,automatic,2g4wc582x61314087,oh,2,129633,blue,gray,cnac corporate office/columbus,3275,4600,Tue Feb 17 2015 04:00:00 GMT-0800 (PST)
2006,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57256u223613,wi,22,125818,white,beige,capital one auto finance,4825,3900,Wed Feb 25 2015 02:00:00 GMT-0800 (PST)
2008,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57218u164272,fl,19,175673,black,gray,remarketing by ge/penair fcu,4000,3200,Tue Feb 17 2015 03:05:00 GMT-0800 (PST)
2006,Buick,LaCrosse,CX,Sedan,automatic,2g4wc582161118054,mi,36,115043,black,gray,chrysler capital,3925,3700,Thu Feb 19 2015 01:30:00 GMT-0800 (PST)
2006,Buick,Terraza,CXL,Minivan,automatic,5gadv33l76d233449,fl,28,106185,gold,tan,credit acceptance corp/vrs/southfield,3825,3700,Tue Feb 17 2015 02:55:00 GMT-0800 (PST)
2007,Buick,Rendezvous,CX,SUV,automatic,3g5da03l47s533712,in,37,110531,silver,gray,fiserv,3950,5500,Thu Feb 19 2015 02:10:00 GMT-0800 (PST)
2007,Buick,Lucerne,CXS,Sedan,automatic,1g4he57y97u128085,il,26,136314,beige,tan,wells fargo dealer services,4625,4400,Thu Feb 19 2015 02:00:00 GMT-0800 (PST)
2007,Buick,Lucerne,CX,Sedan,automatic,1g4hp572x7u107607,tx,38,88683,black,tan,santander consumer,6400,6400,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2007,Buick,Rendezvous,CX,SUV,automatic,3g5da03l37s500796,ga,35,110621,white,gray,universal acceptance corp,3950,3500,Thu Feb 19 2015 10:00:00 GMT-0800 (PST)
2008,Buick,Enclave,CXL,SUV,automatic,5gaer237x8j237375,fl,26,81274,red,gray,mercedes-benz of ft pierce,12950,11600,Tue Feb 17 2015 10:00:00 GMT-0800 (PST)
2008,Buick,Enclave,CXL,SUV,automatic,5gaer23778j187826,fl,36,82549,red,tan,mini of fort myers,12900,9800,Wed Feb 18 2015 01:35:00 GMT-0800 (PST)
2008,Buick,Enclave,CXL,SUV,automatic,5gaev23788j208761,pa,34,94660,white,gray,criswell isuzu trucks,13100,13800,Fri Feb 20 2015 01:30:00 GMT-0800 (PST)
2009,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57m29u117805,tn,32,101218,silver,gray,wholesale inc # 2,7175,8000,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2009,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57m09u129063,fl,29,68960,off-white,tan,remarketing by ge/penair fcu,9825,9300,Tue Feb 17 2015 03:05:00 GMT-0800 (PST)
2009,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57m89u100524,mi,28,64210,beige,tan,remarketing by ge/michigan schools & govt cu,9850,10200,Thu Feb 19 2015 01:30:00 GMT-0800 (PST)
2010,Buick,LaCrosse,CXS,Sedan,automatic,1g4ge5ev4af239160,fl,36,36583,black,gray,fields bmw,16900,18600,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2010,Buick,Enclave,CXL1,SUV,automatic,5galvbed4aj265720,ca,49,53080,gray,tan,aaero sweet company,19600,21500,Wed Feb 18 2015 04:00:00 GMT-0800 (PST)
2010,Buick,LaCrosse,CXL,Sedan,automatic,1g4gc5eg9af215959,tx,34,102021,gray,black,santander consumer,9925,10800,Wed Feb 18 2015 02:30:00 GMT-0800 (PST)
2010,Buick,Enclave,CXL2,SUV,automatic,5galvced8aj171233,tn,37,118813,gold,tan,midtown motors,13100,11500,Wed Feb 18 2015 02:30:00 GMT-0800 (PST)
2008,Buick,Enclave,CXL,SUV,automatic,5gaev23758j106477,fl,28,85052,gold,black,kelley buick gmc inc,13800,13700,Wed Feb 18 2015 01:35:00 GMT-0800 (PST)
2012,Buick,LaCrosse,Premium I Group,Sedan,automatic,1g4gd5er9cf230284,wi,43,72861,beige,tan,liberty auto city inc,14100,13000,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2012,Buick,Regal,Base,Sedan,automatic,2g4gr5ek7c9111906,mi,49,39642,white,tan,kevins marysville auto sales inc,13050,14800,Thu Mar 05 2015 01:30:00 GMT-0800 (PST)
2014,Buick,Enclave,Leather Group,SUV,automatic,5gakvbkd3ej121517,ne,36,32089,white,black,enterprise vehicle exchange/davenport,30400,31000,Thu Feb 19 2015 02:30:00 GMT-0800 (PST)
2014,Buick,Enclave,Leather Group,SUV,automatic,5gakrbkd1ej210796,tx,43,36110,silver,black,avis corporation,29500,29000,Wed Feb 18 2015 02:15:00 GMT-0800 (PST)
2015,Buick,LaCrosse,Leather Group,Sedan,automatic,1g4gb5g39ff141558,ne,39,16219,white,tan,enterprise vehicle exchange/davenport,24500,24600,Thu Feb 19 2015 02:30:00 GMT-0800 (PST)
2005,Buick,LaCrosse,CX,Sedan,automatic,2g4wc532751272502,fl,25,110745,red,beige,beaver toyota of st augustine,4000,3400,Tue Feb 17 2015 10:00:00 GMT-0800 (PST)
2005,Buick,Rendezvous,CX,SUV,automatic,3g5da03e65s501696,mo,19,190746,blue,gray,santander consumer,1550,700,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2007,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57297u187846,wi,33,94685,gold,tan,gm financial,6325,6700,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2012,Buick,Enclave,Leather Group,SUV,automatic,5gakrced6cj245297,pa,49,48483,beige,tan,c harper chevrolet buick cadillac,23000,21000,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
2008,Buick,Lucerne,CX,Sedan,automatic,1g4hp57238u189407,pa,28,44601,beige,tan,ingersoll auto of danbury,8525,7400,Fri Feb 20 2015 09:00:00 GMT-0800 (PST)
2013,Buick,Verano,Leather Group,Sedan,automatic,1g4ps5sk2d4136094,co,4,14540,burgundy,tan,ally,14650,15100,Wed Feb 25 2015 03:45:00 GMT-0800 (PST)
2013,Buick,Encore,Convenience,SUV,automatic,kl4cjbsb6db069171,tx,44,38941,red,black,avis corporation,16050,17800,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2013,Buick,Verano,Convenience Group,Sedan,automatic,1g4pr5sk9d4128229,co,4,12443,white,gray,ally,15200,14000,Wed Feb 25 2015 03:45:00 GMT-0800 (PST)
2013,Buick,Enclave,Premium Group,SUV,automatic,5gakrdkd6dj180205,fl,49,19393,blue,gray,cire leasing,30800,33200,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
1999,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k4xh479203,va,42,86779,gold,beige,ourismans rockmont chevrolet,1025,2200,Thu Feb 19 2015 01:35:00 GMT-0800 (PST)
2001,Buick,LeSabre,Limited,Sedan,automatic,1g4hr54k31u146674,va,25,199094,white,gray,jm & lf inc,1550,1300,Thu Feb 19 2015 01:20:00 GMT-0800 (PST)
2001,Buick,LeSabre,Limited,Sedan,automatic,1g4hr54k61u253072,fl,19,129870,gray,beige,unifour financial services,2300,2200,Wed Feb 18 2015 01:05:00 GMT-0800 (PST)
2009,Buick,Enclave,CXL,SUV,automatic,5gaer23d69j110470,ca,38,62273,white,black,high bid trading co inc,15250,17000,Wed Feb 18 2015 04:15:00 GMT-0800 (PST)
2006,Buick,Lucerne,CXL,Sedan,automatic,1g4hr57y56u244337,tx,37,107931,green,tan,meridian remarketing,3925,5900,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2006,Buick,Rainier,CXL,SUV,automatic,5gaet13m462237848,tx,22,113036,blue,gray,remarketing by ge/flagship credit acceptance,4725,4100,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
